,Provider,PotentialFraud,statecount_uniq,major_state,county_uniq,major_county,sum_IPAnnualReimbursementAmt,mean_IPAnnualReimbursementAmt,max_IPAnnualReimbursementAmt,sum_IPAnnualDeductibleAmtdf,mean_IPAnnualDeductibleAmt,max_IPAnnualDeductibleAmt
1324,PRV52648,Yes,3,14,14,991,2359220,2801.923990498812,57000,314492,373.5059382422803,4272
1325,PRV52649,Yes,11,14,43,141,10155260,4710.231910946197,131680,1050216,487.11317254174395,14136
1326,PRV52651,No,1,14,3,570,73030,18257.5,37000,12612,3153.0,8340
1327,PRV52652,Yes,5,14,20,250,3201400,4308.748317631224,71350,360556,485.2705248990579,5068
1328,PRV52653,No,1,14,7,50,128300,9164.285714285714,45000,27612,1972.2857142857142,12204
1329,PRV52654,No,16,14,50,800,1522640,8602.485875706214,92520,170428,962.8700564971751,9340
1330,PRV52656,No,2,14,6,141,3633590,4688.503225806452,87000,394024,508.41806451612905,6408
1331,PRV52657,No,2,14,13,910,706450,5838.429752066116,64200,68352,564.8925619834711,4272
1332,PRV52658,No,2,14,5,989,173350,4444.871794871795,30210,19224,492.9230769230769,2136
1333,PRV52659,No,5,14,10,989,55360,2306.6666666666665,30210,5340,222.5,2136
1334,PRV52660,No,4,14,11,570,2051180,3675.9498207885304,74000,239416,429.06093189964156,8340
1335,PRV52661,No,1,14,4,141,940380,3807.2064777327937,58000,123012,498.0242914979757,7068
1336,PRV52662,No,1,14,10,490,127800,6726.315789473684,50340,17088,899.3684210526316,6408
1337,PRV52663,No,4,14,10,570,1992820,3459.7569444444443,74000,249076,432.4236111111111,13068
1338,PRV52665,No,3,14,12,250,2529870,4167.825370675453,77900,298768,492.2042833607908,5068
1339,PRV52666,No,3,15,7,440,101720,2608.2051282051284,57120,6408,164.30769230769232,1068
1340,PRV52667,No,2,14,3,530,0,0.0,0,0,0.0,0
1341,PRV52668,No,1,14,1,990,4500,642.8571428571429,4500,1068,152.57142857142858,1068
1342,PRV52669,No,1,14,1,80,0,0.0,0,0,0.0,0
1343,PRV52670,No,1,14,6,470,18000,1384.6153846153845,11000,3204,246.46153846153845,1068
1344,PRV52671,No,1,14,1,800,3000,1500.0,3000,1068,534.0,1068
1345,PRV52672,No,1,14,1,160,38410,12803.333333333334,32410,7476,2492.0,5340
1346,PRV52673,No,1,14,1,800,381980,4390.574712643678,63000,48720,560.0,9340
1347,PRV52674,No,1,14,1,900,8240,2746.6666666666665,5240,2136,712.0,1068
1348,PRV52676,No,2,14,3,900,160440,4113.846153846154,48000,13884,356.0,2136
1349,PRV52677,No,1,14,1,990,0,0.0,0,0,0.0,0
1350,PRV52678,No,2,26,4,950,380930,5147.7027027027025,80700,38448,519.5675675675676,4272
1351,PRV52679,No,2,14,4,982,89420,1687.1698113207547,22200,11748,221.66037735849056,2136
1352,PRV52681,No,1,14,2,130,11100,3700.0,11100,1068,356.0,1068
1353,PRV52683,No,2,14,8,984,728460,5560.763358778626,59000,66148,504.9465648854962,4272
1354,PRV52684,No,2,14,10,650,769650,3665.0,36000,107380,511.3333333333333,5136
1355,PRV52686,No,2,14,3,890,20000,2222.222222222222,10000,2136,237.33333333333334,1068
1356,PRV52687,No,1,14,3,360,193690,4724.1463414634145,31030,27768,677.2682926829268,3204
1357,PRV52688,No,2,16,4,550,272420,4617.28813559322,57000,21360,362.03389830508473,2136
1358,PRV52689,No,2,52,2,630,48080,4006.6666666666665,19000,6408,534.0,2136
1359,PRV52690,Yes,2,14,6,670,648710,5544.529914529914,31000,99032,846.4273504273505,6068
1360,PRV52691,No,1,14,5,370,100000,5882.35294117647,57000,9612,565.4117647058823,1068
1361,PRV52692,No,2,14,6,310,67320,1870.0,7200,16020,445.0,1068
1362,PRV52693,No,1,14,2,992,73000,9125.0,65000,3204,400.5,2136
1363,PRV52694,No,1,14,1,500,0,0.0,0,0,0.0,0
1364,PRV52695,No,1,14,4,500,12400,2480.0,12400,3204,640.8,3204
1365,PRV52696,No,1,14,1,830,103390,34463.333333333336,54900,4272,1424.0,2136
1366,PRV52697,No,1,14,3,141,38890,7778.0,18090,4272,854.4,2136
1367,PRV52698,No,1,14,7,690,733540,5963.739837398374,77540,73692,599.1219512195122,3204
1368,PRV52699,No,1,14,8,860,11300,941.6666666666666,9300,2136,178.0,1068
1369,PRV52700,No,1,14,4,340,110990,3699.6666666666665,20000,7476,249.2,2136
1370,PRV52701,No,1,14,4,660,435930,4540.9375,31160,56604,589.625,3204
1371,PRV52702,No,1,14,5,990,212950,7605.357142857143,57500,20292,724.7142857142857,3204
1372,PRV52703,No,2,14,3,60,4080,1020.0,4080,1068,267.0,1068
1373,PRV52704,No,1,14,5,870,1107220,6963.647798742139,48000,88644,557.5094339622641,3204
1374,PRV52706,No,3,26,6,940,186880,7187.692307692308,56850,14952,575.0769230769231,2136
1375,PRV52708,No,1,14,3,981,124500,4016.1290322580644,14000,25632,826.8387096774194,2136
1376,PRV52709,No,1,14,2,421,0,0.0,0,0,0.0,0
1377,PRV52710,No,2,14,4,890,130240,4651.428571428572,59000,13884,495.85714285714283,4272
1378,PRV52711,No,2,14,7,520,215330,7690.357142857143,54950,14952,534.0,3204
1379,PRV52713,No,1,14,6,410,382760,6379.333333333333,57500,27768,462.8,2136
1380,PRV52714,No,3,16,3,300,13020,2604.0,13020,3204,640.8,3204
1381,PRV52715,No,1,14,1,490,22000,7333.333333333333,19000,2136,712.0,1068
1382,PRV52717,No,1,14,6,980,442840,3432.8682170542634,43050,66216,513.3023255813954,4272
1383,PRV52719,No,2,14,2,988,179290,2845.873015873016,31000,25632,406.85714285714283,3204
1384,PRV52720,No,2,14,5,986,161950,3239.0,36000,16020,320.4,3204
1385,PRV52721,No,2,14,4,150,23200,3314.285714285714,23200,2136,305.14285714285717,2136
1386,PRV52722,No,2,14,8,450,1227780,4338.445229681979,45000,152412,538.5583038869258,12204
1387,PRV52723,No,1,14,6,580,947510,5234.861878453039,48650,106800,590.0552486187845,4272
1388,PRV52724,No,1,14,3,470,31030,1292.9166666666667,31030,2136,89.0,2136
1389,PRV52725,No,1,14,2,680,85580,2037.6190476190477,17000,14952,356.0,2136
1390,PRV52726,No,1,14,1,680,0,0.0,0,0,0.0,0
1391,PRV52727,No,1,14,3,990,4500,375.0,4500,1068,89.0,1068
1392,PRV52728,No,1,14,5,981,55820,3721.3333333333335,14000,10680,712.0,3204
1393,PRV52729,No,1,14,2,990,4500,2250.0,4500,1068,534.0,1068
1394,PRV52731,No,2,14,6,10,54300,2360.8695652173915,15150,4272,185.7391304347826,1068
1395,PRV52732,No,1,14,2,520,72040,7204.0,54950,7476,747.6,3204
1396,PRV52733,No,1,14,1,831,0,0.0,0,0,0.0,0
1397,PRV52736,No,1,14,1,690,0,0.0,0,0,0.0,0
1398,PRV52738,No,2,14,3,900,229280,3698.064516129032,33000,28632,461.80645161290323,5136
1399,PRV52739,No,1,14,2,680,259920,4904.1509433962265,20000,28836,544.0754716981132,2136
1400,PRV52740,No,1,14,3,810,166000,4882.35294117647,24000,29904,879.5294117647059,3204
1401,PRV52741,No,1,14,2,360,5000,2500.0,5000,1068,534.0,1068
1402,PRV52742,No,1,54,1,220,0,0.0,0,0,0.0,0
1403,PRV52743,No,1,14,1,680,24500,4083.3333333333335,10000,4272,712.0,2136
1404,PRV52744,No,1,14,1,992,65000,32500.0,65000,2136,1068.0,2136
1405,PRV52745,No,2,14,4,141,615670,3946.602564102564,51060,74056,474.71794871794873,5340
1406,PRV52746,No,1,14,1,141,0,0.0,0,0,0.0,0
1407,PRV52747,No,1,14,1,141,93440,4449.523809523809,51060,11748,559.4285714285714,4272
1408,PRV52748,No,1,14,3,530,30000,3000.0,30000,1068,106.8,1068
1409,PRV52750,No,1,14,1,141,168650,6486.538461538462,45600,23088,888.0,7068
1410,PRV52751,No,1,14,1,141,24020,8006.666666666667,24020,2136,712.0,2136
1411,PRV52752,No,1,14,1,141,27260,13630.0,15200,5340,2670.0,3204
1412,PRV52753,No,1,14,1,989,0,0.0,0,0,0.0,0
1413,PRV52754,No,1,14,1,141,0,0.0,0,0,0.0,0
1414,PRV52755,No,1,14,4,360,0,0.0,0,0,0.0,0
1415,PRV52756,No,1,14,1,90,9000,2250.0,9000,1068,267.0,1068
1416,PRV52757,No,1,14,1,870,0,0.0,0,0,0.0,0
1417,PRV52758,No,1,14,1,141,19000,4750.0,12000,3204,801.0,2136
1418,PRV52760,No,1,14,1,141,20200,4040.0,20200,2136,427.2,2136
1419,PRV52761,No,1,14,1,141,9360,850.9090909090909,6360,2136,194.1818181818182,1068
1420,PRV52763,No,1,14,1,141,0,0.0,0,0,0.0,0
1421,PRV52764,No,1,14,2,141,0,0.0,0,0,0.0,0
1422,PRV52766,No,1,14,1,141,23300,2118.181818181818,8300,3204,291.27272727272725,1068
1423,PRV52767,No,1,14,1,141,0,0.0,0,0,0.0,0
1424,PRV52768,No,1,14,1,141,71900,2876.0,20200,9612,384.48,2136
1425,PRV52769,No,1,14,1,141,0,0.0,0,0,0.0,0
1426,PRV52770,No,1,14,1,141,31720,4531.428571428572,15600,3204,457.7142857142857,1068
1427,PRV52771,No,1,14,2,141,3020,755.0,3020,1068,267.0,1068
1428,PRV52772,No,1,14,1,141,58530,4877.5,30930,7476,623.0,2136
1429,PRV52773,No,1,14,1,141,0,0.0,0,0,0.0,0
1430,PRV52774,No,1,14,1,141,53650,13412.5,49650,7476,1869.0,6408
1431,PRV52775,No,1,14,2,570,3000,428.57142857142856,3000,1068,152.57142857142858,1068
1432,PRV52777,No,1,14,1,141,27000,13500.0,27000,1068,534.0,1068
1433,PRV52778,No,1,14,1,141,0,0.0,0,0,0.0,0
1434,PRV52781,No,1,14,1,990,0,0.0,0,0,0.0,0
1435,PRV52782,No,1,14,1,550,15000,1500.0,10000,2136,213.6,1068
1436,PRV52783,No,1,14,1,141,0,0.0,0,0,0.0,0
1437,PRV52784,No,1,14,2,989,0,0.0,0,0,0.0,0
1438,PRV52785,No,1,14,1,250,6000,6000.0,6000,1068,1068.0,1068
1439,PRV52786,No,1,14,1,250,0,0.0,0,0,0.0,0
1440,PRV52787,No,1,14,5,991,113190,10290.0,20080,18156,1650.5454545454545,2136
1441,PRV52788,No,6,14,15,141,1824110,4548.902743142145,65600,213080,531.3715710723192,7908
1442,PRV52789,No,1,14,4,250,155120,4082.1052631578946,57000,15252,401.36842105263156,2136
1443,PRV52790,No,1,14,5,80,103000,3678.5714285714284,12000,13884,495.85714285714283,1068
1444,PRV52791,No,1,14,1,141,6050,6050.0,6050,1068,1068.0,1068
1445,PRV52792,No,1,14,1,141,0,0.0,0,0,0.0,0
1446,PRV52793,No,1,14,1,141,50390,2964.1176470588234,20160,7476,439.7647058823529,2136
1447,PRV52794,No,1,14,1,820,0,0.0,0,0,0.0,0
1448,PRV52795,No,2,15,2,820,115600,6084.210526315789,34000,12816,674.5263157894736,2136
1449,PRV52796,No,1,14,3,830,240820,5017.083333333333,40490,21360,445.0,2136
1450,PRV52797,No,1,14,1,360,0,0.0,0,0,0.0,0
1451,PRV52798,No,1,14,3,660,155630,2779.1071428571427,31160,25292,451.64285714285717,7136
1452,PRV52799,No,1,14,1,981,0,0.0,0,0,0.0,0
1453,PRV52800,No,1,14,1,360,24000,3000.0,24000,3204,400.5,3204
1454,PRV52801,No,1,14,4,0,307320,9913.548387096775,57000,25632,826.8387096774194,4272
1455,PRV52803,No,1,14,2,250,31010,15505.0,24010,4272,2136.0,2136
1456,PRV52804,No,1,14,1,141,36130,36130.0,36130,1068,1068.0,1068
1457,PRV52806,No,1,14,1,990,20600,10300.0,10600,3204,1602.0,2136
1458,PRV52807,No,1,14,1,540,28000,14000.0,19000,4272,2136.0,3204
1459,PRV52808,No,1,14,1,141,43350,8670.0,22350,6408,1281.6,3204
1460,PRV52810,No,1,14,4,530,83200,13866.666666666666,32000,7476,1246.0,2136
1461,PRV52813,No,1,14,1,540,270320,15901.176470588236,43200,30972,1821.8823529411766,3204
1462,PRV52814,No,1,14,1,989,44050,22025.0,40900,4272,2136.0,3204
1463,PRV52815,Yes,1,14,4,250,530410,20400.384615384617,131680,42720,1643.076923076923,3204
1464,PRV52816,No,1,14,1,141,20010,20010.0,20010,4272,4272.0,4272
1465,PRV52818,No,4,15,10,330,257160,6593.846153846154,92080,19224,492.9230769230769,3204
1466,PRV52820,No,3,18,5,290,143900,4496.875,32060,12816,400.5,2136
1467,PRV52821,Yes,5,15,33,10,5265580,7385.105189340813,72100,563228,789.9410939691445,5340
1468,PRV52822,No,3,15,10,10,881230,6527.62962962963,57000,86372,639.7925925925925,5272
1469,PRV52823,No,4,15,15,880,494260,5681.149425287356,35000,59468,683.5402298850574,7136
1470,PRV52824,No,6,15,13,350,233960,5570.476190476191,44000,29632,705.5238095238095,6204
1471,PRV52825,No,4,15,8,630,109000,4954.545454545455,58000,7476,339.8181818181818,3204
1472,PRV52826,Yes,2,15,10,260,1408970,4825.239726027397,73000,120684,413.3013698630137,5340
1473,PRV52827,No,4,15,15,700,4869780,6056.940298507463,119200,458812,570.6616915422885,9272
1474,PRV52828,Yes,4,15,14,720,427680,9720.0,39000,55788,1267.909090909091,11068
1475,PRV52829,No,3,15,15,480,2502900,4695.8724202626645,120280,248096,465.47091932457784,7272
1476,PRV52830,No,4,18,8,180,98960,2910.5882352941176,39180,11748,345.52941176470586,3204
1477,PRV52831,No,2,15,4,440,402980,12999.354838709678,65000,34176,1102.4516129032259,3204
1478,PRV52832,No,3,15,10,880,133900,4319.354838709677,32000,16520,532.9032258064516,2136
1479,PRV52833,No,1,15,4,750,97710,6979.285714285715,35000,11680,834.2857142857143,5272
1480,PRV52835,No,6,15,19,60,377270,6618.771929824561,72100,37212,652.8421052631579,2136
1481,PRV52836,No,2,15,8,330,188360,8969.52380952381,32000,17088,813.7142857142857,3204
1482,PRV52837,No,3,15,17,210,184960,2605.0704225352115,49600,22292,313.9718309859155,2136
1483,PRV52838,No,2,15,10,500,268430,3234.0963855421687,42290,39380,474.4578313253012,5204
1484,PRV52839,No,2,15,8,550,177930,5391.818181818182,45160,20292,614.9090909090909,3204
1485,PRV52841,No,1,15,2,450,13000,4333.333333333333,13000,1068,356.0,1068
1486,PRV52842,No,2,15,26,310,2139830,4808.606741573034,73000,232724,522.9752808988763,8068
1487,PRV52843,Yes,5,18,40,450,1661220,6618.406374501992,81000,171200,682.0717131474104,12068
1488,PRV52844,No,4,15,20,90,644990,4999.922480620155,120280,77692,602.2635658914729,7272
1489,PRV52845,No,3,15,8,630,1031970,4467.402597402597,119200,90440,391.5151515151515,9272
1490,PRV52846,Yes,9,15,50,480,3264410,13545.269709543569,79000,300496,1246.8713692946058,5136
1491,PRV52847,Yes,5,15,14,630,1789190,19447.717391304348,92520,152724,1660.0434782608695,6408
1492,PRV52848,No,5,15,9,440,121350,4854.0,30160,11748,469.92,2136
1493,PRV52849,No,3,15,3,630,313430,22387.85714285714,72700,16020,1144.2857142857142,2136
1494,PRV52850,No,1,15,10,530,447300,3063.698630136986,45000,55536,380.3835616438356,3204
1495,PRV52851,No,4,15,13,310,158060,4271.891891891892,52000,19224,519.5675675675676,4272
1496,PRV52853,No,1,15,7,520,148280,5113.103448275862,26500,21816,752.2758620689655,10068
1497,PRV52855,No,2,15,9,520,95500,4340.909090909091,26000,10680,485.45454545454544,2136
1498,PRV52857,No,2,15,18,780,2147710,4679.106753812636,58200,253560,552.4183006535948,7068
1499,PRV52858,No,5,15,26,200,516260,6453.25,55000,58740,734.25,4272
1500,PRV52859,No,8,15,40,10,4396670,4826.201975850713,82280,488452,536.1712403951701,7068
1501,PRV52860,Yes,2,15,16,190,1035550,2634.9872773536895,61200,132092,336.1119592875318,5068
1502,PRV52861,No,5,15,8,80,49320,3522.8571428571427,41000,3204,228.85714285714286,2136
1503,PRV52862,No,6,15,12,700,889570,11704.868421052632,61200,113460,1492.8947368421052,9136
1504,PRV52863,No,2,15,7,890,252160,4849.2307692307695,54660,26700,513.4615384615385,5340
1505,PRV52864,No,1,15,7,80,257780,9206.42857142857,72700,21360,762.8571428571429,2136
1506,PRV52865,No,4,18,17,510,194620,2948.787878787879,42100,23496,356.0,2136
1507,PRV52868,Yes,3,15,15,470,1266190,11510.818181818182,73000,117480,1068.0,5340
1508,PRV52869,No,4,15,18,640,265420,4280.967741935484,55030,32040,516.7741935483871,3204
1509,PRV52870,Yes,3,15,23,20,3417070,5801.477079796265,68000,352032,597.6774193548387,4272
1510,PRV52872,No,3,15,23,480,835390,7735.092592592592,120280,67740,627.2222222222222,7272
1511,PRV52873,No,3,15,8,90,139250,2018.1159420289855,18090,21360,309.5652173913044,2136
1512,PRV52875,No,1,15,4,700,123200,10266.666666666666,119200,2136,178.0,1068
1513,PRV52876,No,1,15,24,50,604760,8284.383561643835,73000,55496,760.2191780821918,7136
1514,PRV52877,No,1,15,7,170,29180,1535.7894736842106,10060,6408,337.2631578947368,2136
1515,PRV52878,No,2,15,11,10,125710,4655.925925925926,41000,12816,474.6666666666667,2136
1516,PRV52879,No,3,15,8,560,623100,5192.5,39000,93304,777.5333333333333,5272
1517,PRV52880,No,1,15,8,50,67280,3364.0,27000,9612,480.6,2136
1518,PRV52881,No,1,15,18,480,1364260,4517.417218543046,120280,140504,465.2450331125828,7272
1519,PRV52882,No,1,15,2,810,217070,5294.390243902439,37000,18156,442.8292682926829,3204
1520,PRV52884,Yes,2,15,12,470,2917830,4127.057991513437,73000,301768,426.82885431400285,5340
1521,PRV52886,No,1,15,5,910,389160,5559.428571428572,39000,42720,610.2857142857143,2136
1522,PRV52887,Yes,3,15,18,810,2403870,4535.603773584906,82280,235620,444.5660377358491,5204
1523,PRV52889,No,4,15,22,480,3082990,4817.171875,120280,337660,527.59375,7272
1524,PRV52890,No,2,18,7,550,122890,5585.909090909091,45160,13884,631.0909090909091,3204
1525,PRV52891,No,2,15,11,50,55220,2906.315789473684,21120,9408,495.1578947368421,5136
1526,PRV52892,No,5,15,11,50,320120,8892.222222222223,79000,57228,1589.6666666666667,36136
1527,PRV52893,No,2,15,17,400,2088630,5769.696132596685,120280,190692,526.7734806629834,7272
1528,PRV52895,No,3,15,16,10,375770,4639.135802469136,57000,36244,447.4567901234568,5272
1529,PRV52896,No,3,15,12,810,1235100,8697.887323943662,82280,97984,690.0281690140845,5204
1530,PRV52897,No,3,15,11,50,248300,5517.777777777777,58000,26700,593.3333333333334,3204
1531,PRV52898,No,1,15,34,330,1165720,10225.61403508772,70150,116140,1018.7719298245614,5136
1532,PRV52899,No,1,15,1,420,5600,5600.0,5600,1068,1068.0,1068
1533,PRV52901,No,1,15,6,210,193860,2280.705882352941,18120,27768,326.6823529411765,2136
1534,PRV52902,No,2,15,14,420,335710,7298.04347826087,42500,48060,1044.7826086956522,4272
1535,PRV52903,Yes,5,14,13,141,2856240,14281.2,65000,334200,1671.0,9136
1536,PRV52904,No,2,15,2,450,23900,7966.666666666667,13900,3204,1068.0,2136
1537,PRV52905,No,1,15,5,490,330310,2540.846153846154,47000,44856,345.04615384615386,5340
1538,PRV52907,No,2,15,6,250,790620,4320.327868852459,31570,91848,501.9016393442623,3204
1539,PRV52910,No,2,15,4,0,166200,9233.333333333334,57000,14952,830.6666666666666,2136
1540,PRV52911,No,1,15,3,830,9000,1800.0,9000,1068,213.6,1068
1541,PRV52912,No,2,15,4,0,101000,6312.5,57000,8544,534.0,3204
1542,PRV52913,No,3,15,7,810,169600,4845.714285714285,28000,18156,518.7428571428571,2136
1543,PRV52914,No,2,15,5,520,235360,3858.3606557377047,31700,30404,498.42622950819674,2136
1544,PRV52916,No,1,15,6,460,152740,5874.615384615385,26000,18156,698.3076923076923,2136
1545,PRV52917,No,1,15,6,370,163300,5103.125,35000,14952,467.25,1068
1546,PRV52918,No,1,15,3,860,133410,6064.090909090909,16500,18156,825.2727272727273,2136
1547,PRV52919,No,1,15,7,690,279110,4228.939393939394,35000,29904,453.09090909090907,3204
1548,PRV52920,No,1,15,5,460,42780,2516.470588235294,12000,6408,376.94117647058823,2136
1549,PRV52921,No,2,18,6,550,161270,3505.8695652173915,34000,23996,521.6521739130435,2136
1550,PRV52922,No,4,23,6,290,166750,5053.030303030303,33000,24428,740.2424242424242,4136
1551,PRV52924,No,1,15,4,80,228430,17571.53846153846,45000,11748,903.6923076923077,1068
1552,PRV52925,No,1,15,2,680,32000,8000.0,12000,5340,1335.0,2136
1553,PRV52926,No,1,15,7,520,83250,4897.058823529412,36800,8544,502.5882352941176,2136
1554,PRV52928,No,2,15,6,430,51200,1248.780487804878,15000,11748,286.5365853658537,3204
1555,PRV52929,No,2,18,6,801,101580,2902.285714285714,18090,12816,366.1714285714286,2136
1556,PRV52930,No,1,15,5,840,618390,4869.212598425197,41850,73692,580.2519685039371,4272
1557,PRV52931,No,1,15,4,780,24000,1714.2857142857142,18000,2136,152.57142857142858,1068
1558,PRV52932,No,1,15,6,830,76850,1921.25,21200,11748,293.7,2136
1559,PRV52933,Yes,2,15,4,650,154400,19300.0,38000,7476,934.5,2136
1560,PRV52934,No,1,15,3,820,234880,7340.0,24880,26700,834.375,2136
1561,PRV52935,No,2,15,9,140,909700,3248.9285714285716,42100,114276,408.12857142857143,4272
1562,PRV52936,No,1,15,8,790,170350,1577.3148148148148,32350,19224,178.0,2136
1563,PRV52937,No,1,15,5,90,6210,258.75,3210,2136,89.0,1068
1564,PRV52938,No,1,15,2,680,12000,4000.0,12000,2136,712.0,2136
1565,PRV52940,No,1,15,1,380,14000,1555.5555555555557,14000,2136,237.33333333333334,2136
1566,PRV52941,No,1,15,3,440,280960,6533.953488372093,58000,20292,471.90697674418607,3204
1567,PRV52942,No,1,15,3,440,67040,1559.0697674418604,16080,10680,248.37209302325581,2136
1568,PRV52943,No,1,15,1,440,101020,2886.285714285714,24140,12248,349.9428571428571,2136
1569,PRV52944,No,1,15,1,480,21000,5250.0,21000,1068,267.0,1068
1570,PRV52945,No,1,15,1,460,83560,1816.5217391304348,25000,10680,232.17391304347825,2136
1571,PRV52948,No,2,15,3,830,313690,2959.3396226415093,67240,36312,342.5660377358491,2136
1572,PRV52949,No,1,15,1,810,458190,5799.873417721519,82280,36312,459.6455696202532,3204
1573,PRV52950,No,1,15,3,90,335100,2888.793103448276,45160,48060,414.3103448275862,3204
1574,PRV52951,No,1,15,1,440,81860,4093.0,28000,6408,320.4,2136
1575,PRV52952,No,1,15,1,480,0,0.0,0,0,0.0,0
1576,PRV52953,No,2,15,2,90,436780,5138.588235294118,45160,54468,640.8,3204
1577,PRV52954,No,1,15,1,870,0,0.0,0,0,0.0,0
1578,PRV52955,No,2,15,2,440,373620,5118.082191780822,65000,27200,372.6027397260274,2136
1579,PRV52956,No,1,15,1,300,67200,3733.3333333333335,15000,6408,356.0,1068
1580,PRV52957,No,1,15,1,470,0,0.0,0,0,0.0,0
1581,PRV52958,No,1,15,3,450,73000,4562.5,36000,6408,400.5,3204
1582,PRV52961,No,1,15,3,170,3000,600.0,3000,1068,213.6,1068
1583,PRV52962,No,1,15,3,210,28540,2038.5714285714287,14270,4272,305.14285714285717,2136
1584,PRV52963,No,1,15,3,600,15000,1666.6666666666667,9000,2136,237.33333333333334,1068
1585,PRV52964,No,1,15,4,100,333620,3666.153846153846,20000,36312,399.032967032967,2136
1586,PRV52966,No,1,15,1,320,34000,11333.333333333334,33000,2136,712.0,1068
1587,PRV52970,No,1,15,1,320,41600,41600.0,41600,2136,2136.0,2136
1588,PRV52971,No,1,15,1,280,15250,5083.333333333333,8250,3204,1068.0,1068
