Provider,PotentialFraud,DeductibleAmtPaid_mean,DeductibleAmtPaid_max,NoOfMonths_PartACov_mean,NoOfMonths_PartBCov_mean,OPAnnualReimbursementAmt_mean,OPAnnualReimbursementAmt_max,OPAnnualReimbursementAmt_sum,OPAnnualDeductibleAmt_mean,OPAnnualDeductibleAmt_max,OPAnnualDeductibleAmt_sum
PRV51941,No,80.5925925925926,1068.0,12.0,12.0,3007.777777777778,22290,81210,782.5925925925926,4110,21130
PRV51942,No,0.9433962264150944,50.0,12.0,12.0,1758.1132075471698,7850,93180,559.433962264151,1930,29650
PRV51943,No,14.247191011235955,1068.0,12.0,11.97752808988764,1788.426966292135,10650,159170,571.0112359550562,3510,50820
PRV51944,No,45.32258064516129,1068.0,11.709677419354838,11.903225806451612,3158.8709677419356,33470,391700,868.7096774193549,8680,107720
PRV51946,No,271.25274725274727,1068.0,12.0,12.0,1700.6593406593406,11830,154760,442.0879120879121,3560,40230
PRV51947,No,43.142857142857146,1068.0,12.0,12.0,1118.9285714285713,3670,31330,400.0,1710,11200
PRV51948,Yes,292.52837573385517,1068.0,11.899029126213593,11.897087378640776,2803.4951456310678,31710,1443800,712.4854368932039,7830,366930
PRV51949,No,287.49295774647885,1068.0,11.830985915492958,11.788732394366198,2746.1971830985917,26100,194980,830.9859154929577,6030,59000
PRV51950,No,31.852941176470587,1068.0,11.623188405797102,12.0,2467.536231884058,27230,170260,721.7391304347826,7390,49800
PRV51951,Yes,504.54901960784315,1068.0,11.931372549019608,12.0,2226.078431372549,22250,227060,702.5490196078431,7630,71660
PRV51952,No,13.68421052631579,100.0,12.0,12.0,2149.4736842105262,14110,40840,754.7368421052631,5350,14340
PRV51954,No,38.88785046728972,1068.0,11.934681181959565,11.939346811819595,2469.860031104199,33470,1588120,681.6796267496112,8840,438320
PRV51956,No,159.71428571428572,1068.0,12.0,12.0,1258.5714285714287,3490,17620,569.2857142857143,2030,7970
PRV51957,No,315.8205128205128,1068.0,12.0,12.0,1866.7088607594937,13560,147470,566.4556962025316,3980,44750
PRV51958,No,45.10344827586207,1068.0,12.0,12.0,2153.793103448276,22250,62460,731.7241379310345,7630,21220
PRV51959,No,2.729693741677763,200.0,11.961384820239681,11.932090545938749,1795.2063914780292,31680,1348200,502.2103861517976,7300,377160
PRV51960,No,468.0833333333333,1068.0,11.916666666666666,12.0,2302.9166666666665,8880,110540,491.875,2680,23610
PRV51961,No,1.5723270440251573,100.0,12.0,11.924528301886792,2636.289308176101,27610,419170,659.496855345912,5720,104860
PRV51963,No,6.111111111111111,100.0,12.0,12.0,2049.074074074074,17330,110650,600.1851851851852,3770,32410
PRV51964,No,3.5294117647058822,60.0,12.0,12.0,1274.1176470588234,6370,21660,325.29411764705884,1440,5530
PRV51965,No,0.0,0.0,12.0,12.0,1633.157894736842,5560,31030,380.5263157894737,1170,7230
PRV51966,No,0.0,0.0,12.0,12.0,2243.3333333333335,5930,6730,876.6666666666666,1620,2630
PRV51967,No,3.1578947368421053,100.0,12.0,12.0,2125.7894736842104,27610,121170,650.7017543859649,5720,37090
PRV51968,No,0.0,0.0,12.0,12.0,400.0,400,400,60.0,60,60
PRV51969,No,1.9047619047619047,60.0,11.714285714285714,12.0,3454.0476190476193,27610,145070,901.1904761904761,5720,37850
PRV51970,No,0.5714285714285714,20.0,11.657142857142857,11.485714285714286,2149.1428571428573,10580,75220,523.1428571428571,2210,18310
PRV51972,No,2.0,40.0,12.0,12.0,2664.8571428571427,31680,93270,551.7142857142857,7300,19310
PRV51973,No,2.7027027027027026,100.0,12.0,12.0,1963.1081081081081,16140,145270,557.8378378378378,4230,41280
PRV51974,No,12.5,50.0,12.0,12.0,1110.0,2070,4440,310.0,730,1240
PRV51976,No,1068.0,1068.0,12.0,12.0,1188.5714285714287,5760,8320,330.0,1500,2310
PRV51977,No,1068.0,1068.0,12.0,12.0,11670.0,11670,11670,3930.0,3930,3930
PRV51978,No,1068.0,1068.0,12.0,12.0,2090.0,4070,8360,615.0,1550,2460
PRV51979,Yes,1068.0,1068.0,12.0,12.0,1173.076923076923,3670,15250,357.6923076923077,1140,4650
PRV51981,No,1068.0,1068.0,12.0,12.0,1256.0,2400,6280,568.0,1430,2840
PRV51983,No,7.0,100.0,12.0,11.975,2112.0,16800,84480,618.75,4650,24750
PRV51984,No,2.704761904761905,200.0,11.977142857142857,11.93142857142857,2638.019047619048,35810,1384960,769.6761904761905,10520,404080
PRV51987,No,0.0,0.0,12.0,12.0,3040.0,4640,6080,2130.0,3670,4260
PRV51988,No,5.135135135135135,100.0,11.35135135135135,12.0,3009.7297297297296,19450,111360,859.7297297297297,7130,31810
PRV51989,No,0.0,0.0,12.0,12.0,1039.4444444444443,2610,18710,417.77777777777777,1300,7520
PRV51990,No,1.797752808988764,70.0,12.0,12.0,1187.8651685393259,3190,105720,496.17977528089887,1770,44160
PRV51991,No,0.0,0.0,11.225806451612904,12.0,1991.9354838709678,19450,61750,531.2903225806451,3570,16470
PRV51992,No,3.1147540983606556,80.0,12.0,12.0,2491.6393442622953,18430,151990,708.688524590164,7130,43230
PRV51993,No,0.0,0.0,12.0,12.0,3055.0,6010,6110,685.0,1330,1370
PRV51994,No,0.9090909090909091,30.0,11.272727272727273,12.0,3870.6060606060605,22410,127730,1124.5454545454545,7130,37110
PRV51995,No,0.0,0.0,12.0,12.0,2795.0,22410,55900,624.5,4940,12490
PRV51996,No,4.390243902439025,100.0,12.0,12.0,2239.0243902439024,18430,91800,623.170731707317,4440,25550
PRV51998,No,6.428571428571429,100.0,11.571428571428571,11.928571428571429,1660.0,6380,46480,444.2857142857143,1290,12440
PRV51999,No,0.0,0.0,12.0,12.0,852.9411764705883,2390,14500,401.7647058823529,1420,6830
PRV52001,No,2.421410365335599,200.0,11.88785046728972,11.982158028887001,2120.569243840272,33470,2495910,620.6032285471538,8680,730450
PRV52002,Yes,135.20855614973263,1068.0,11.872340425531915,11.936170212765957,2142.074468085106,23760,402710,653.9893617021277,7430,122950
PRV52003,No,535.2337662337662,1068.0,12.0,12.0,2126.4285714285716,23100,327470,621.8831168831168,5660,95770
PRV52004,No,4.042553191489362,100.0,11.74468085106383,11.957446808510639,2046.8085106382978,8010,96200,643.1914893617021,2680,30230
PRV52007,No,2.2222222222222223,40.0,12.0,11.444444444444445,1302.2222222222222,4090,23440,336.6666666666667,1040,6060
PRV52008,No,4.0,100.0,12.0,12.0,1706.0,7530,42650,555.2,1770,13880
PRV52009,No,5.714285714285714,100.0,12.0,12.0,1541.142857142857,7530,53940,505.14285714285717,1430,17680
PRV52010,No,0.0,0.0,12.0,12.0,722.8571428571429,2580,5060,215.71428571428572,480,1510
PRV52011,No,0.0,0.0,12.0,12.0,2020.0,7530,52520,428.46153846153845,1430,11140
PRV52012,No,1068.0,1068.0,12.0,12.0,8010.0,8010,8010,2680.0,2680,2680
PRV52013,No,3.225806451612903,100.0,12.0,12.0,2004.3548387096773,22320,124270,617.5806451612904,6360,38290
PRV52014,No,2.7065527065527064,200.0,11.863247863247864,11.754985754985755,2531.8518518518517,27700,888680,684.4729344729345,7130,240250
PRV52017,No,83.62589928057554,1068.0,12.0,11.95,2392.6785714285716,33130,669950,634.1071428571429,10520,177550
PRV52019,Yes,277.05495634309193,1068.0,11.938806731259561,11.989801121876594,2096.8179500254973,38180,4111860,592.0305966343702,10010,1160972
PRV52020,Yes,161.19205298013244,1068.0,11.915841584158416,11.863036303630363,2195.06600660066,37590,1330210,614.8184818481848,8320,372580
PRV52021,Yes,316.22549019607845,1068.0,11.921696574225122,11.934747145187602,2186.9168026101142,30720,1340580,641.6150081566069,9040,393310
PRV52022,No,1.0606060606060606,70.0,12.0,12.0,2410.3030303030305,13630,159080,795.6060606060606,3920,52510
PRV52024,No,15.0,30.0,12.0,12.0,2415.0,3360,4830,600.0,700,1200
PRV52025,No,2.436974789915966,100.0,11.949579831932773,11.890756302521009,2402.9411764705883,22320,285950,660.6722689075631,6360,78620
PRV52026,No,0.0,0.0,12.0,12.0,3862.5,33130,92700,1278.3333333333333,10520,30680
PRV52027,No,269.05555555555554,1068.0,11.80110497237569,11.933701657458563,1727.4585635359117,30720,312670,542.5966850828729,9040,98210
PRV52028,No,246.77777777777777,1068.0,12.0,12.0,1359.4444444444443,7680,24470,404.44444444444446,2700,7280
PRV52029,No,72.30952380952381,1068.0,12.0,11.916666666666666,2610.3571428571427,27320,438540,744.2261904761905,7630,125030
PRV52030,Yes,4.277802197802198,1068.0,11.956043956043956,11.927912087912087,2033.5868131868133,25560,4626410,643.367032967033,6360,1463660
PRV52031,No,8.864,1068.0,11.904,12.0,2337.92,29400,292240,625.84,4870,78230
PRV52032,Yes,96.38977635782747,1068.0,11.980861244019138,11.915470494417862,1977.3365231259968,37700,1239790,565.0877192982456,7760,354310
PRV52037,No,1.871345029239766,90.0,12.0,12.0,2654.6198830409357,28950,453940,763.625730994152,9010,130580
PRV52038,No,91.54263565891473,1068.0,11.814671814671815,11.86100386100386,2310.810810810811,31880,598500,718.2239382239383,9950,186020
PRV52039,No,0.0,0.0,12.0,12.0,1798.6,23710,89930,591.2,5630,29560
PRV52041,Yes,2.9124668435013263,200.0,11.980371352785147,11.97082228116711,2449.395225464191,28610,4617110,653.8567639257294,8460,1232520
PRV52042,No,20.53846153846154,1068.0,12.0,12.0,1898.4615384615386,7620,98720,563.4615384615385,2900,29300
PRV52044,No,581.3164556962025,1068.0,12.0,12.0,2089.240506329114,23690,165050,565.1898734177215,5830,44650
PRV52045,Yes,204.10699588477365,1068.0,12.0,11.950617283950617,2065.8436213991768,24760,502000,614.4279835390946,5360,149306
PRV52046,No,2.871287128712871,90.0,12.0,12.0,2425.940594059406,21310,245020,636.039603960396,6170,64240
PRV52047,No,667.5,1068.0,12.0,12.0,1792.0833333333333,5690,43010,463.3333333333333,1730,11120
PRV52048,No,2.314814814814815,100.0,12.0,12.0,2646.4814814814813,30610,285820,729.4444444444445,5280,78780
PRV52049,No,3.59375,100.0,12.0,11.96875,2365.3125,22920,454140,654.21875,4900,125610
PRV52051,No,1.348314606741573,40.0,11.865168539325843,11.707865168539326,2325.61797752809,23200,206980,683.0337078651686,5500,60790
PRV52052,No,93.62068965517241,1068.0,12.0,12.0,2164.310344827586,30850,125530,695.0,10010,40310
PRV52054,No,2.7916666666666665,200.0,11.95,11.9,2347.5,26580,563400,723.0833333333334,6140,173540
PRV52055,No,3.1527093596059115,100.0,11.926108374384237,11.881773399014778,1764.5812807881773,24360,358210,467.29064039408865,5270,94860
PRV52056,No,8.166666666666666,200.0,11.766666666666667,12.0,2726.0,29040,163560,766.0,7110,45960
PRV52057,No,54.141304347826086,1068.0,12.0,11.87027027027027,1847.027027027027,26610,341700,594.4756756756757,5530,109978
PRV52058,No,2.9901960784313726,80.0,11.882352941176471,11.941176470588236,2487.450980392157,30720,507440,657.7941176470588,9040,134190
PRV52059,Yes,13.872571872571873,1068.0,11.934731934731936,11.93006993006993,2268.2284382284383,23710,2919210,664.1647241647241,5630,854780
PRV52061,No,2.519083969465649,100.0,11.900763358778626,11.83206106870229,1898.3969465648854,16270,248690,626.4885496183206,4670,82070
PRV52062,No,1.3043478260869565,100.0,12.0,12.0,2588.858695652174,27230,476350,688.4782608695652,7390,126680
PRV52063,No,118.33924050632912,1068.0,11.922979797979798,11.941919191919192,2124.621212121212,30350,1682700,625.290404040404,8070,495230
PRV52064,Yes,16.868097080548715,1068.0,11.962025316455696,11.965189873417721,2306.7369901547117,30660,6560360,657.0815752461322,8180,1868740
PRV52065,Yes,381.08024691358025,1068.0,12.0,11.92,2152.3076923076924,29070,699500,570.2153846153847,7110,185320
PRV52066,Yes,2.9896907216494846,200.0,11.921649484536083,11.938144329896907,2182.9484536082473,32350,3176190,622.4810996563574,8320,905710
PRV52068,No,8.75,100.0,12.0,12.0,1600.0,9500,76800,475.625,2710,22830
PRV52069,No,3.1818181818181817,90.0,12.0,11.863636363636363,2973.9772727272725,27670,261710,734.6363636363636,3990,64648
PRV52071,No,2.616822429906542,200.0,11.962616822429906,12.0,2421.789052069426,30720,1813920,675.1134846461949,9040,505660
PRV52072,No,314.7596899224806,1068.0,12.0,12.0,2361.742424242424,43330,311750,623.1818181818181,9180,82260
PRV52073,No,467.25,1068.0,12.0,12.0,2272.8125,13820,145460,695.0,4960,44480
PRV52074,No,84.52482269503547,1068.0,12.0,11.914893617021276,1735.8156028368794,28700,244750,536.3829787234042,6850,75630
PRV52075,No,0.0,0.0,12.0,12.0,1108.0,3410,5540,488.0,1710,2440
PRV52076,No,268.40909090909093,1068.0,11.945701357466064,11.927601809954751,2324.4343891402714,29040,513700,689.5837104072398,7110,152398
PRV52077,Yes,97.43203463203463,1068.0,11.932525951557093,11.97318339100346,2142.759515570934,37060,2477030,602.4221453287197,8360,696400
PRV52079,No,226.54545454545453,1068.0,12.0,12.0,1710.3030303030303,13870,56440,533.6363636363636,3930,17610
PRV52081,No,133.5,1068.0,12.0,12.0,1805.8333333333333,5430,43340,675.4166666666666,2270,16210
PRV52082,No,0.0,0.0,12.0,12.0,1106.25,2300,8850,566.25,1730,4530
PRV52084,No,314.70588235294116,1068.0,12.0,12.0,1872.9411764705883,10890,63680,617.6470588235294,3220,21000
PRV52085,No,3.070388349514563,200.0,11.99878640776699,11.973300970873787,2179.733009708738,34820,1796100,635.2791262135922,8340,523470
PRV52087,No,42.42857142857143,1068.0,11.928571428571429,12.0,2649.6428571428573,30850,148380,822.5,10010,46060
PRV52088,No,28.818181818181817,1068.0,11.909090909090908,12.0,1970.4545454545455,17100,86700,781.1363636363636,6100,34370
PRV52089,Yes,114.82758620689656,1068.0,11.751724137931035,12.0,2498.0689655172414,21310,362220,620.551724137931,6170,89980
PRV52090,No,1.386138613861386,100.0,11.92079207920792,11.993399339933994,2207.2937293729374,23260,668810,575.6765676567657,6190,174430
PRV52092,No,82.74213836477988,1068.0,11.924528301886792,12.0,2134.4025157232704,18030,339370,624.3899371069182,5130,99278
PRV52094,No,146.65384615384616,1068.0,12.0,11.962264150943396,1267.1698113207547,4550,67160,409.24528301886795,1760,21690
PRV52095,No,28.105263157894736,1068.0,12.0,12.0,2510.5263157894738,23300,95400,702.3684210526316,6170,26690
PRV52097,No,21.236363636363638,1068.0,12.0,12.0,1712.909090909091,9680,94210,548.7272727272727,3370,30180
PRV52098,No,4.029850746268656,200.0,11.974413646055437,11.961620469083156,2720.4477611940297,34820,1275890,737.0106609808103,8030,345658
PRV52099,No,27.955555555555556,1068.0,12.0,12.0,2561.1111111111113,18800,230500,541.0,2010,48690
PRV52100,Yes,869.8793969849246,1068.0,11.940298507462687,11.880597014925373,2472.587064676617,23670,496990,698.905472636816,6170,140480
PRV52101,No,71.2,1068.0,12.0,12.0,1288.0,5750,19320,466.0,1690,6990
PRV52102,No,5.333333333333333,80.0,11.2,12.0,1654.6666666666667,4730,24820,442.0,1770,6630
PRV52104,No,2.6913372582001682,100.0,11.969722455845249,11.888982338099243,2450.361648444071,30040,2913480,728.9655172413793,8320,866740
PRV52105,No,0.0,0.0,12.0,12.0,3113.846153846154,11840,80960,871.5384615384615,3300,22660
PRV52107,No,85.86440677966101,1068.0,12.0,12.0,2618.655462184874,28610,311620,626.9747899159664,8460,74610
PRV52109,No,2.0161290322580645,90.0,11.991935483870968,11.951612903225806,2032.016129032258,30850,503940,649.5564516129032,10010,161090
PRV52111,No,115.43529411764706,1068.0,12.0,11.858823529411765,2056.1176470588234,24660,174770,709.0588235294117,6930,60270
PRV52112,No,305.2,1068.0,12.0,12.0,2008.235294117647,16190,170700,639.7647058823529,6310,54380
PRV52113,No,5.083333333333333,200.0,12.0,12.0,1324.6666666666667,9850,158960,493.75,2110,59250
PRV52114,Yes,89.64798737174428,1068.0,12.0,11.973995271867611,2110.7328605200946,28700,2678520,648.4948778565799,7110,822940
PRV52115,Yes,232.8314606741573,1068.0,11.733333333333333,11.977777777777778,2175.8888888888887,26390,195830,831.1111111111111,7110,74800
PRV52118,No,88.11538461538461,1068.0,11.76923076923077,11.76923076923077,2145.769230769231,14360,111580,660.7692307692307,4400,34360
PRV52119,Yes,329.0,1068.0,12.0,11.826923076923077,3435.576923076923,37060,178650,973.8461538461538,8360,50640
PRV52120,Yes,140.48326530612246,1068.0,11.926888708367182,11.990251827782291,2488.302193338749,94910,3063100,690.3452477660438,8840,849815
PRV52121,No,87.58490566037736,1068.0,12.0,12.0,1918.1132075471698,27790,101660,624.5283018867924,8320,33100
PRV52122,No,4.146341463414634,100.0,11.707317073170731,12.0,3333.6585365853657,30540,136680,885.609756097561,6640,36310
PRV52123,Yes,672.9723320158103,1068.0,12.0,11.9609375,1962.34375,25090,502360,550.234375,4870,140860
PRV52124,Yes,66.57391304347826,1068.0,12.0,11.97391304347826,2209.8260869565215,16370,254130,643.7391304347826,6310,74030
PRV52126,No,380.2,1068.0,12.0,12.0,2387.0,27320,262570,626.0,6370,68860
PRV52127,No,356.0,1068.0,12.0,11.6,2467.3333333333335,18430,37010,861.3333333333334,4440,12920
PRV52128,No,486.8181818181818,1068.0,12.0,12.0,1897.1681415929204,17120,214380,596.0176991150443,4610,67350
PRV52129,No,3.1838565022421523,100.0,12.0,12.0,1420.3139013452915,22320,316730,360.4932735426009,5020,80390
PRV52130,No,119.56989247311827,1068.0,12.0,12.0,2121.1827956989246,17530,197270,688.3870967741935,6370,64020
PRV52131,No,371.77777777777777,1068.0,12.0,12.0,2683.095238095238,23250,225380,760.2380952380952,5350,63860
PRV52133,No,10.806557377049181,1068.0,11.960655737704919,11.957377049180328,2142.2622950819673,19860,653390,627.639344262295,4700,191430
PRV52135,Yes,849.4517374517375,1068.0,11.954372623574145,11.931558935361217,1725.7414448669201,24250,453870,461.893536121673,6040,121478
PRV52136,No,414.3269230769231,1068.0,12.0,11.98076923076923,2086.25,31200,216970,602.1153846153846,8290,62620
PRV52138,No,3.1914893617021276,200.0,11.872340425531915,11.936170212765957,2498.8829787234044,30720,469790,748.7765957446809,9040,140770
PRV52140,No,4.2105263157894735,80.0,12.0,12.0,6681.578947368421,94910,126950,532.4736842105264,1400,10117
PRV52141,No,8.023845007451564,1068.0,11.964232488822653,11.946348733233979,2166.72131147541,30060,1453870,605.8420268256334,8280,406520
PRV52142,No,509.22033898305085,1068.0,12.0,11.796610169491526,1449.8305084745762,6840,85540,470.0,2020,27730
PRV52143,No,2.9411764705882355,50.0,11.294117647058824,12.0,3972.3529411764707,23710,67530,1031.764705882353,5630,17540
PRV52144,No,96.76119402985074,1068.0,11.91044776119403,12.0,2223.8805970149256,32330,298000,696.4925373134329,8100,93330
PRV52145,No,2.6530612244897958,100.0,11.951020408163265,11.946938775510205,1966.7755102040817,25090,481860,545.7142857142857,5120,133700
PRV52146,No,640.8,1068.0,11.7,12.0,2151.75,27060,86070,674.25,5630,26970
PRV52147,Yes,91.96208530805687,1068.0,11.943127962085308,12.0,2117.725118483412,22020,446840,606.0189573459716,4790,127870
PRV52148,No,577.0,1068.0,12.0,12.0,1586.923076923077,11900,123780,453.97435897435895,3630,35410
PRV52149,No,88.38202247191012,1068.0,11.933333333333334,11.866666666666667,2348.4444444444443,20090,422720,694.3888888888889,5160,124990
PRV52150,No,108.60645161290323,1068.0,11.845161290322581,11.993548387096775,2194.2258064516127,30440,680210,591.7741935483871,7810,183450
PRV52151,Yes,411.15,1068.0,12.0,11.900826446280991,2058.4297520661157,19140,249070,623.2231404958678,4660,75410
PRV52152,No,553.5529411764705,1068.0,11.863636363636363,11.943181818181818,1572.3863636363637,9860,138370,479.65909090909093,1800,42210
PRV52154,No,3.463611859838275,200.0,11.935309973045822,11.943396226415095,2286.44204851752,31090,1696540,669.8787061994609,9040,497050
PRV52155,No,211.06451612903226,1068.0,12.0,12.0,1689.6774193548388,12200,104760,497.258064516129,2760,30830
PRV52156,No,112.61290322580645,1068.0,11.903225806451612,11.887096774193548,2446.1290322580644,32350,303320,621.0483870967741,7900,77010
PRV52157,No,201.75221238938053,1068.0,11.788546255506608,11.92511013215859,2008.4140969162995,27980,455910,595.3744493392071,7100,135150
PRV52159,No,96.90774907749078,1068.0,12.0,12.0,2321.9188191881917,27980,629240,683.690036900369,7630,185280
PRV52160,No,65.54716981132076,1068.0,12.0,12.0,2485.6603773584907,24250,131740,802.6415094339623,6040,42540
PRV52161,No,0.0,0.0,12.0,12.0,1696.0,5770,16960,614.0,1740,6140
PRV52162,No,32.256410256410255,1068.0,12.0,12.0,2781.7948717948716,27150,108490,909.2307692307693,8340,35460
PRV52163,No,35.74193548387097,1068.0,11.806451612903226,11.806451612903226,2564.1935483870966,29400,158980,764.3548387096774,6310,47390
PRV52165,Yes,149.86111111111111,1068.0,12.0,12.0,1828.611111111111,9680,131660,529.7222222222222,3370,38140
PRV52166,No,76.76,1068.0,12.0,12.0,2054.2,21590,205420,594.5,5090,59450
PRV52167,No,122.9,1068.0,12.0,11.975,2114.375,29510,169150,683.625,5050,54690
PRV52168,No,3.8461538461538463,200.0,11.692307692307692,11.846153846153847,2472.8205128205127,27230,192880,657.0512820512821,7390,51250
PRV52169,No,1.794871794871795,70.0,12.0,11.692307692307692,2124.358974358974,17330,82850,596.6666666666666,3980,23270
PRV52170,No,74.51162790697674,1068.0,11.720930232558139,12.0,1515.3488372093022,8440,65160,482.5581395348837,1870,20750
PRV52171,No,267.0,1068.0,12.0,12.0,2556.6666666666665,10910,30680,704.1666666666666,2640,8450
PRV52173,Yes,1068.0,1068.0,12.0,11.899159663865547,1343.1932773109243,15630,159840,482.01680672268907,4980,57360
PRV52174,No,0.0,0.0,12.0,12.0,2220.0,4900,8880,680.0,1040,2720
PRV52175,No,1.8552036199095023,80.0,11.945701357466064,11.945701357466064,2299.9095022624433,37090,508280,583.5294117647059,7450,128960
PRV52176,No,1068.0,1068.0,12.0,12.0,1269.047619047619,8370,26650,537.6190476190476,2140,11290
PRV52177,No,140.76923076923077,1068.0,12.0,11.692307692307692,2222.051282051282,12630,86660,668.7179487179487,5070,26080
PRV52178,Yes,1043.7272727272727,1068.0,12.0,12.0,2121.176470588235,30610,288480,555.9852941176471,6040,75614
PRV52179,No,52.40909090909091,1068.0,11.727272727272727,12.0,2160.0,4850,95040,579.0909090909091,1680,25480
PRV52180,No,92.25806451612904,1068.0,12.0,11.612903225806452,2690.967741935484,29400,166840,771.1290322580645,4870,47810
PRV52181,Yes,395.55555555555554,1068.0,12.0,12.0,2227.037037037037,13870,60130,791.1111111111111,3930,21360
PRV52182,No,52.018348623853214,1068.0,12.0,11.339449541284404,2232.5688073394494,18670,243350,645.2293577981651,4530,70330
